id,name,sku,current_price,list_price,discount_percentage,discount_label,product_url,image_url,specifications,all_specifications,images
sil785-silla-secretarial-starken-en-nylon-black-blue-7202a-1-972,SILLA SECRETARIAL STARKEN EN NYLON BLACK-BLUE (7202A-1),SIL785,7933.73,9333.8,15.0,-15%,https://www.cecomsa.com/shop/sil785-silla-secretarial-starken-en-nylon-black-blue-7202a-1-972?page=2,https://www.cecomsa.com/web/image/product.template/972/image_256/%5BSIL785%5D%20SILLA%20SECRETARIAL%20STARKEN%20EN%20NYLON%20BLACK-BLUE%20%287202A-1%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'BLACK', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': '7202A-1', 'COLOR': 'BLACK', 'MATERIAL': 'NYLON', 'DIMENSIÓN': 'Ancho 24 pulg. Altura 41 pulg. Profundidad 22 pulg.', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/972/image_1024/%5BSIL785%5D%20SILLA%20SECRETARIAL%20STARKEN%20EN%20NYLON%20BLACK-BLUE%20%287202A-1%29?unique=530f36d']
sil896-silla-ejecutiva-starken-en-piel-mesh-blue-hhlc-1886fx-962,SILLA EJECUTIVA STARKEN EN PIEL MESH BLUE (HHLC-1886FX),SIL896,11624.77,13676.2,15.0,-15%,https://www.cecomsa.com/shop/sil896-silla-ejecutiva-starken-en-piel-mesh-blue-hhlc-1886fx-962?page=2,https://www.cecomsa.com/web/image/product.template/962/image_256/%5BSIL896%5D%20SILLA%20EJECUTIVA%20STARKEN%20EN%20PIEL%20MESH%20BLUE%20%28HHLC-1886FX%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'BLUE', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'HHLC-1886FX', 'COLOR': 'BLUE', 'MATERIAL': 'PIEL', 'DIMENSIÓN': 'Altura: 50""Pulg\nAncho: 24.5""Pulg\nProfundidad: 25""Pulg', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/962/image_1024/%5BSIL896%5D%20SILLA%20EJECUTIVA%20STARKEN%20EN%20PIEL%20MESH%20BLUE%20%28HHLC-1886FX%29?unique=530f36d']
sil890-silla-ejecutiva-starken-nylon-mesh-back-gray-white-hlc-1599fx-961,SILLA EJECUTIVA STARKEN NYLON MESH BACK GRAY/WHITE (HLC-1599FX),SIL890,10942.73,12873.8,15.0,-15%,https://www.cecomsa.com/shop/sil890-silla-ejecutiva-starken-nylon-mesh-back-gray-white-hlc-1599fx-961?page=2,https://www.cecomsa.com/web/image/product.template/961/image_256/%5BSIL890%5D%20SILLA%20EJECUTIVA%20STARKEN%20NYLON%20MESH%20BACK%20GRAY-WHITE%20%28HLC-1599FX%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'GRAY', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'HLC-1599FX', 'COLOR': 'GRAY', 'MATERIAL': 'PIEL', 'DIMENSIÓN': 'Ancho 50 pulg. Altura 24.5 pulg. Profundidad 25 pulg.', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/961/image_1024/%5BSIL890%5D%20SILLA%20EJECUTIVA%20STARKEN%20NYLON%20MESH%20BACK%20GRAY-WHITE%20%28HLC-1599FX%29?unique=530f36d']
sil891-silla-ejecutiva-starken-en-nylon-gray-hlc-1688fx-1-959,SILLA EJECUTIVA STARKEN EN NYLON GRAY (HLC-1688FX-1),SIL891,12336.9,14514.0,15.0,-15%,https://www.cecomsa.com/shop/sil891-silla-ejecutiva-starken-en-nylon-gray-hlc-1688fx-1-959?page=2,https://www.cecomsa.com/web/image/product.template/959/image_256/%5BSIL891%5D%20SILLA%20EJECUTIVA%20STARKEN%20EN%20NYLON%20GRAY%20%28HLC-1688FX-1%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'GRAY', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'HLC-1688FX-1', 'COLOR': 'GRAY', 'MATERIAL': 'NYLON', 'DIMENSIÓN': 'Altura: 48""Pulg\nAncho: 25.5""Pulg\nProfundidad: 22""Pulg', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/959/image_1024/%5BSIL891%5D%20SILLA%20EJECUTIVA%20STARKEN%20EN%20NYLON%20GRAY%20%28HLC-1688FX-1%29?unique=530f36d']
sil975-silla-ejecutiva-starken-en-piel-black-cm-f35as-4-956,SILLA EJECUTIVA STARKEN EN PIEL BLACK (CM-F35AS-4),SIL975,18806.25,22125.0,15.0,-15%,https://www.cecomsa.com/shop/sil975-silla-ejecutiva-starken-en-piel-black-cm-f35as-4-956?page=2,https://www.cecomsa.com/web/image/product.template/956/image_256/%5BSIL975%5D%20SILLA%20EJECUTIVA%20STARKEN%20EN%20PIEL%20BLACK%20%28CM-F35AS-4%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'BLACK', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'CM-F35AS-4', 'COLOR': 'BLACK', 'MATERIAL': 'PIEL', 'DIMENSIÓN': 'Ancho 22 pulg.  Altura 45 pulg.  Profundidad 23 pulg.', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/956/image_1024/%5BSIL975%5D%20SILLA%20EJECUTIVA%20STARKEN%20EN%20PIEL%20BLACK%20%28CM-F35AS-4%29?unique=530f36d']
sil973-silla-ejecutiva-starken-en-nylon-mesh-red-hlc-1388fx-1k-955,SILLA EJECUTIVA STARKEN EN NYLON MESH RED(HLC-1388FX-1K),SIL973,21624.68,25440.8,15.0,-15%,https://www.cecomsa.com/shop/sil973-silla-ejecutiva-starken-en-nylon-mesh-red-hlc-1388fx-1k-955?page=2,https://www.cecomsa.com/web/image/product.template/955/image_256/%5BSIL973%5D%20SILLA%20EJECUTIVA%20STARKEN%20EN%20NYLON%20MESH%20RED%28HLC-1388FX-1K%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'RED', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'HLC-1388FX-1K', 'COLOR': 'RED', 'MATERIAL': 'NYLON', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/955/image_1024/%5BSIL973%5D%20SILLA%20EJECUTIVA%20STARKEN%20EN%20NYLON%20MESH%20RED%28HLC-1388FX-1K%29?unique=530f36d']
sil840-silla-ejecutiva-starken-en-nylon-gray-cm-b207as-21-954,SILLA EJECUTIVA STARKEN EN NYLON GRAY (CM-B207AS-21)),SIL840,20621.68,24260.8,15.0,-15%,https://www.cecomsa.com/shop/sil840-silla-ejecutiva-starken-en-nylon-gray-cm-b207as-21-954?page=2,https://www.cecomsa.com/web/image/product.template/954/image_256/%5BSIL840%5D%20SILLA%20EJECUTIVA%20STARKEN%20EN%20NYLON%20GRAY%20%28CM-B207AS-21%29%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'GRAY', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'CM-B207ASG-41', 'COLOR': 'GRAY', 'MATERIAL': 'NYLON', 'DIMENSIÓN': 'Ancho 23 pulg. Altura 49 pulg. Profundidad 22 pulg.', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/954/image_1024/%5BSIL840%5D%20SILLA%20EJECUTIVA%20STARKEN%20EN%20NYLON%20GRAY%20%28CM-B207AS-21%29%29?unique=530f36d']
sil897-silla-ejecutiva-starken-en-piel-mesh-red-hlc-1886fx-952,SILLA EJECUTIVA STARKEN EN PIEL MESH RED (HLC-1886FX),SIL897,11624.77,13676.2,15.0,-15%,https://www.cecomsa.com/shop/sil897-silla-ejecutiva-starken-en-piel-mesh-red-hlc-1886fx-952?page=2,https://www.cecomsa.com/web/image/product.template/952/image_256/%5BSIL897%5D%20SILLA%20EJECUTIVA%20STARKEN%20EN%20PIEL%20MESH%20RED%20%28HLC-1886FX%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'RED', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'HHLC-1886FX', 'COLOR': 'RED', 'MATERIAL': 'PIEL', 'DIMENSIÓN': 'Altura: 50""Pulg\nAncho: 24.5""Pulg\nProfundidad: 25""Pulg', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/952/image_1024/%5BSIL897%5D%20SILLA%20EJECUTIVA%20STARKEN%20EN%20PIEL%20MESH%20RED%20%28HLC-1886FX%29?unique=530f36d']
sil865-silla-ejecutiva-en-piel-white-cm-f35as-4-949,SILLA EJECUTIVA EN PIEL WHITE (CM-F35AS-4),SIL865,20822.28,24496.8,15.0,-15%,https://www.cecomsa.com/shop/sil865-silla-ejecutiva-en-piel-white-cm-f35as-4-949?page=2,https://www.cecomsa.com/web/image/product.template/949/image_256/%5BSIL865%5D%20SILLA%20EJECUTIVA%20EN%20PIEL%20WHITE%20%28CM-F35AS-4%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'WHITE', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'CM-F35AS-4', 'COLOR': 'WHITE', 'MATERIAL': 'PIEL', 'DIMENSIÓN': 'Ancho 22 pulg  Altura 35 pulg  Profundidad 21 pulg.', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/949/image_1024/%5BSIL865%5D%20SILLA%20EJECUTIVA%20EN%20PIEL%20WHITE%20%28CM-F35AS-4%29?unique=530f36d']
sil794-silla-de-visita-starken-en-piel-with-pu-white-dc-211h-946,SILLA DE VISITA STARKEN EN PIEL WITH PU WHITE (DC-211H),SIL794,2627.86,3091.6,15.0,-15%,https://www.cecomsa.com/shop/sil794-silla-de-visita-starken-en-piel-with-pu-white-dc-211h-946?page=2,https://www.cecomsa.com/web/image/product.template/946/image_256/%5BSIL794%5D%20SILLA%20DE%20VISITA%20STARKEN%20EN%20PIEL%20WITH%20PU%20WHITE%20%28DC-211H%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'WHITE', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'DC-211H', 'COLOR': 'WHITE', 'MATERIAL': 'PIEL', 'DIMENSIÓN': 'Ancho 19 pulg. Altura 31.5 pulg. Profundidad 19 pulg.', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/946/image_1024/%5BSIL794%5D%20SILLA%20DE%20VISITA%20STARKEN%20EN%20PIEL%20WITH%20PU%20WHITE%20%28DC-211H%29?unique=530f36d']
sil862-silla-de-visita-starken-en-piel-white-dc-1835-945,SILLA DE VISITA STARKEN EN PIEL WHITE (DC-1835),SIL862,3841.49,4519.4,15.0,-15%,https://www.cecomsa.com/shop/sil862-silla-de-visita-starken-en-piel-white-dc-1835-945?page=2,https://www.cecomsa.com/web/image/product.template/945/image_256/%5BSIL862%5D%20SILLA%20DE%20VISITA%20STARKEN%20EN%20PIEL%20WHITE%20%28DC-1835%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'WHITE', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'DC-1835', 'COLOR': 'WHITE', 'MATERIAL': 'PIEL', 'DIMENSIÓN': 'Ancho 18 pulg. Altura 315 pulg. Profundidad 14 pulg', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/945/image_1024/%5BSIL862%5D%20SILLA%20DE%20VISITA%20STARKEN%20EN%20PIEL%20WHITE%20%28DC-1835%29?unique=530f36d']
sil757-silla-de-visita-starken-en-pana-yellow-cc-436-935,SILLA DE VISITA STARKEN EN PANA YELLOW (CC-436),SIL757,5717.1,6726.0,15.0,-15%,https://www.cecomsa.com/shop/sil757-silla-de-visita-starken-en-pana-yellow-cc-436-935?page=2,https://www.cecomsa.com/web/image/product.template/935/image_256/%5BSIL757%5D%20SILLA%20DE%20VISITA%20STARKEN%20EN%20PANA%20YELLOW%20%28CC-436%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'YELLOW', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'CC-436', 'COLOR': 'YELLOW', 'MATERIAL': 'PANA', 'DIMENSIÓN': 'Ancho 21 pulg. Altura 33 pulg. Profundidad 20 pulg.', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/935/image_1024/%5BSIL757%5D%20SILLA%20DE%20VISITA%20STARKEN%20EN%20PANA%20YELLOW%20%28CC-436%29?unique=530f36d']
sil723-silla-de-visita-starken-en-pana-gray-cc-298-933,SILLA DE VISITA STARKEN EN PANA GRAY (CC-298),SIL723,4342.99,5109.4,15.0,-15%,https://www.cecomsa.com/shop/sil723-silla-de-visita-starken-en-pana-gray-cc-298-933?page=2,https://www.cecomsa.com/web/image/product.template/933/image_256/%5BSIL723%5D%20SILLA%20DE%20VISITA%20STARKEN%20EN%20PANA%20GRAY%20%28CC-298%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'GRAY', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'CC-298', 'COLOR': 'GRAY', 'MATERIAL': 'PANA', 'DIMENSIÓN': 'Ancho 18 pulg. Altura 17 pulg. Profundidad 36 pulg.', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/933/image_1024/%5BSIL723%5D%20SILLA%20DE%20VISITA%20STARKEN%20EN%20PANA%20GRAY%20%28CC-298%29?unique=530f36d']
sil772-silla-de-visita-starken-en-pana-beige-cc-338-932,SILLA DE VISITA STARKEN EN PANA BEIGE (CC-338),SIL772,5255.72,6183.2,15.0,-15%,https://www.cecomsa.com/shop/sil772-silla-de-visita-starken-en-pana-beige-cc-338-932?page=2,https://www.cecomsa.com/web/image/product.template/932/image_256/%5BSIL772%5D%20SILLA%20DE%20VISITA%20STARKEN%20EN%20PANA%20BEIGE%20%28CC-338%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'BEIGE', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'CC-338', 'COLOR': 'BEIGE', 'MATERIAL': 'NYLON', 'DIMENSIÓN': 'Ancho 18 pulg. Altura 38.25 pulg. Profundidad 17 pulg.', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/932/image_1024/%5BSIL772%5D%20SILLA%20DE%20VISITA%20STARKEN%20EN%20PANA%20BEIGE%20%28CC-338%29?unique=530f36d']
sil771-silla-de-visita-starken-en-nylon-black-cc-362-931,SILLA DE VISITA STARKEN EN NYLON BLACK (CC-362),SIL771,4453.32,5239.2,15.0,-15%,https://www.cecomsa.com/shop/sil771-silla-de-visita-starken-en-nylon-black-cc-362-931?page=2,https://www.cecomsa.com/web/image/product.template/931/image_256/%5BSIL771%5D%20SILLA%20DE%20VISITA%20STARKEN%20EN%20NYLON%20BLACK%20%28CC-362%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'BLACK', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'CC-362', 'COLOR': 'BLACK', 'MATERIAL': 'NYLON', 'DIMENSIÓN': 'Ancho 17 pulg. Altura 39.5 pulg. Profundidad 21 pulg.', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/931/image_1024/%5BSIL771%5D%20SILLA%20DE%20VISITA%20STARKEN%20EN%20NYLON%20BLACK%20%28CC-362%29?unique=530f36d']
sil866-silla-de-visita-starken-white-pu-cv-f35bs-4-930,SILLA DE VISITA STARKEN WHITE PU (CV-F35BS-4),SIL866,15165.36,17841.6,15.0,-15%,https://www.cecomsa.com/shop/sil866-silla-de-visita-starken-white-pu-cv-f35bs-4-930?page=2,https://www.cecomsa.com/web/image/product.template/930/image_256/%5BSIL866%5D%20SILLA%20DE%20VISITA%20STARKEN%20WHITE%20PU%20%28CV-F35BS-4%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'WHITE', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'CV-F35BS-4', 'COLOR': 'WHITE', 'MATERIAL': 'NYLON', 'DIMENSIÓN': 'Ancho 22 pulg.  Altura 35 pulg.  Profundidad 20 pulg.', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/930/image_1024/%5BSIL866%5D%20SILLA%20DE%20VISITA%20STARKEN%20WHITE%20PU%20%28CV-F35BS-4%29?unique=530f36d']
sil898-silla-de-visita-starken-burgundy-en-piel-mesh-back-hlc-1886fx-3-929,SILLA DE VISITA STARKEN BURGUNDY EN PIEL MESH BACK (HLC-1886FX-3),SIL898,11022.97,12968.2,15.0,-15%,https://www.cecomsa.com/shop/sil898-silla-de-visita-starken-burgundy-en-piel-mesh-back-hlc-1886fx-3-929?page=2,https://www.cecomsa.com/web/image/product.template/929/image_256/%5BSIL898%5D%20SILLA%20DE%20VISITA%20STARKEN%20BURGUNDY%20EN%20PIEL%20MESH%20BACK%20%28HLC-1886FX-3%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'RED', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'HLC-1886FX-3', 'COLOR': 'RED', 'MATERIAL': 'PIEL', 'DIMENSIÓN': 'Altura: 47""Pulg\nAncho: 24.5""Pulg\nProfundidad: 25""Pulg', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/929/image_1024/%5BSIL898%5D%20SILLA%20DE%20VISITA%20STARKEN%20BURGUNDY%20EN%20PIEL%20MESH%20BACK%20%28HLC-1886FX-3%29?unique=530f36d']
sil814-silla-de-espera-starken-en-piel-sintetica-gray-dc-118-923,SILLA DE ESPERA STARKEN EN PIEL SINTETICA GRAY (DC-118),SIL814,4453.32,5239.2,15.0,-15%,https://www.cecomsa.com/shop/sil814-silla-de-espera-starken-en-piel-sintetica-gray-dc-118-923?page=2,https://www.cecomsa.com/web/image/product.template/923/image_256/%5BSIL814%5D%20SILLA%20DE%20ESPERA%20STARKEN%20EN%20PIEL%20SINTETICA%20GRAY%20%28DC-118%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'GRAY', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'COLOR': 'GRAY', 'MATERIAL': 'PIEL SINTÉTICA', 'DIMENSIÓN': 'Ancho 17"" pulg  Altura 32.5"" pulg  Profundidad 17"" pulg', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/923/image_1024/%5BSIL814%5D%20SILLA%20DE%20ESPERA%20STARKEN%20EN%20PIEL%20SINTETICA%20GRAY%20%28DC-118%29?unique=530f36d']
sil712-silla-de-espera-starken-en-piel-black-b-72m-921,SILLA DE ESPERA STARKEN EN PIEL BLACK (B-72M),SIL712,3440.29,4047.4,15.0,-15%,https://www.cecomsa.com/shop/sil712-silla-de-espera-starken-en-piel-black-b-72m-921?page=3,https://www.cecomsa.com/web/image/product.template/921/image_256/%5BSIL712%5D%20SILLA%20DE%20ESPERA%20STARKEN%20EN%20PIEL%20BLACK%20%28B-72M%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'BLACK', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'MODELO': 'B-72M', 'COLOR': 'BLACK', 'MATERIAL': 'PIEL', 'DIMENSIÓN': 'Ancho 18 pulg.  Altura 33 pulg. Profundidad 24 pulg', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/921/image_1024/%5BSIL712%5D%20SILLA%20DE%20ESPERA%20STARKEN%20EN%20PIEL%20BLACK%20%28B-72M%29?unique=530f36d']
sil799-silla-de-espera-starken-en-piel-con-brazos-white-b-03-920,SILLA DE ESPERA STARKEN EN PIEL CON BRAZOS WHITE (B-03),SIL799,4593.74,5404.4,15.0,-15%,https://www.cecomsa.com/shop/sil799-silla-de-espera-starken-en-piel-con-brazos-white-b-03-920?page=3,https://www.cecomsa.com/web/image/product.template/920/image_256/%5BSIL799%5D%20SILLA%20DE%20ESPERA%20STARKEN%20EN%20PIEL%20CON%20BRAZOS%20WHITE%20%28B-03%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'WHITE', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'COLOR': 'WHITE', 'MATERIAL': 'PIEL', 'DIMENSIÓN': 'Ancho 22 pulg. Altura 37 pulg. Profundidad 20.5 pulg.', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/920/image_1024/%5BSIL799%5D%20SILLA%20DE%20ESPERA%20STARKEN%20EN%20PIEL%20CON%20BRAZOS%20WHITE%20%28B-03%29?unique=530f36d']
sil980-silla-de-espera-starken-en-piel-black-ys-1107c-916,SILLA DE ESPERA STARKEN EN PIEL BLACK (YS-1107C),SIL980,12248.4,24496.8,50.0,-50%,https://www.cecomsa.com/shop/sil980-silla-de-espera-starken-en-piel-black-ys-1107c-916?page=3,https://www.cecomsa.com/web/image/product.template/916/image_256/%5BSIL980%5D%20SILLA%20DE%20ESPERA%20STARKEN%20EN%20PIEL%20BLACK%20%28YS-1107C%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'BLACK', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'COLOR': 'BLACK', 'MATERIAL': 'PIEL', 'DIMENSIÓN': 'Ancho 28 pulg. Altura 36 pulg. Profundidad 23 pulg.', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/916/image_1024/%5BSIL980%5D%20SILLA%20DE%20ESPERA%20STARKEN%20EN%20PIEL%20BLACK%20%28YS-1107C%29?unique=530f36d']
sil539-sillon-de-espera-starken-en-piel-black-h-8766l-3-912,SILLÓN DE ESPERA STARKEN EN PIEL BLACK (H-8766L-3),SIL539,6543.1,13086.2,50.0,-50%,https://www.cecomsa.com/shop/sil539-sillon-de-espera-starken-en-piel-black-h-8766l-3-912?page=3,https://www.cecomsa.com/web/image/product.template/912/image_256/%5BSIL539%5D%20SILL%C3%93N%20DE%20ESPERA%20STARKEN%20EN%20PIEL%20BLACK%20%28H-8766L-3%29?unique=530f36d,"{'Marca': 'STARKEN', 'Color': 'BLACK', 'Soporte en CS': '1 DÍA', 'Soporte en Partes': '1 DÍA', 'Soporte en Proveedor': '1 DÍA'}","{'MARCA': 'STARKEN', 'COLOR': 'BLACK', 'MATERIAL': 'PIEL', 'DIMENSIÓN': 'Ancho 23 pulg. Altura 37.8 pulg. Profundidad 20.1 pulg.', 'SOPORTE EN CS': '1 DÍA', 'SOPORTE EN PARTES': '1 DÍA', 'SOPORTE EN PROVEEDOR': '1 DÍA'}",['https://www.cecomsa.com/web/image/product.product/912/image_1024/%5BSIL539%5D%20SILL%C3%93N%20DE%20ESPERA%20STARKEN%20EN%20PIEL%20BLACK%20%28H-8766L-3%29?unique=530f36d']
